Commodity,Category,Unit,State,District,Market,Date,Year,Month,Season,Arrival_Qty,Min_Price,Max_Price,Modal_Price,Day,Week,Quarter,DayOfWeek
Maize,Grain,Quintal,West Bengal,Hooghly,Arambagh,2024-07-10,2024,7,Kharif,83.07,1517.31,1545.18,1531.29,10,28,3,2
Wheat,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2020-05-28,2020,5,Zaid,549.99,2637.97,2930.89,2783.98,28,22,2,3
Mustard Oil,Oil,Litre,West Bengal,Hooghly,Arambagh,2020-01-13,2020,1,Rabi,638.31,207.01,230.47,218.29,13,3,1,0
Tomato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-11-24,2025,11,Rabi,539.29,30.46,33.39,31.97,24,48,4,0
Milk,Dairy,Litre,West Bengal,Hooghly,Arambagh,2024-11-15,2024,11,Rabi,879.64,55.72,62.81,58.92,15,46,4,4
Banana,Fruit,Dozen,West Bengal,Nadia,Krishnanagar,2021-03-14,2021,3,Rabi,643.44,56.32,63.49,60.33,14,10,1,6
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2024-06-01,2024,6,Kharif,592.79,6386.58,6853.12,6620.22,1,22,2,5
Brinjal,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2022-04-26,2022,4,Zaid,431.85,26.49,28.49,27.3,26,17,2,1
Rice,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2023-05-09,2023,5,Zaid,623.51,2848.27,2926.66,2887.68,9,19,2,1
Rice,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2024-06-21,2024,6,Kharif,421.21,2843.76,3023.66,2933.48,21,25,2,4
Mango,Fruit,Kg,West Bengal,Nadia,Krishnanagar,2021-04-24,2021,4,Zaid,336.86,92.1,94.15,92.87,24,16,2,5
Milk,Dairy,Litre,West Bengal,Hooghly,Arambagh,2025-01-31,2025,1,Rabi,307.1,70.71,72.79,71.75,31,5,1,4
Potato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2021-05-29,2021,5,Zaid,890.54,23.15,25.02,24.31,29,21,2,5
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2021-08-21,2021,8,Kharif,890.92,24.81,28.67,26.42,21,33,3,5
Banana,Fruit,Dozen,West Bengal,Hooghly,Arambagh,2021-06-28,2021,6,Kharif,783.44,33.14,36.64,35.22,28,26,2,0
Mustard Oil,Oil,Litre,West Bengal,Purba Medinipur,Panskura,2025-01-18,2025,1,Rabi,655.86,153.7,161.23,157.85,18,3,1,5
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2020-02-17,2020,2,Rabi,693.01,49.43,55.6,52.13,17,8,1,0
Tomato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-07-15,2024,7,Kharif,569.85,15.12,17.12,16.15,15,29,3,0
Brinjal,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2020-06-11,2020,6,Kharif,537.5,44.56,49.22,46.73,11,24,2,3
Mango,Fruit,Kg,West Bengal,Hooghly,Arambagh,2023-10-14,2023,10,Rabi,761.33,161.88,171.09,166.05,14,41,4,5
Cotton,Fiber,Quintal,West Bengal,Nadia,Krishnanagar,2024-11-21,2024,11,Rabi,603.47,8155.0,9132.8,8644.02,21,47,4,3
Brinjal,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2021-12-22,2021,12,Rabi,662.77,32.7,36.23,34.62,22,51,4,2
Onion,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2024-11-01,2024,11,Rabi,757.19,22.73,24.92,23.68,1,44,4,4
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2024-02-18,2024,2,Rabi,106.79,1443.8,1606.28,1524.69,18,7,1,6
Rice,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2022-03-20,2022,3,Rabi,451.4,2340.47,2483.73,2411.72,20,11,1,6
Milk,Dairy,Litre,West Bengal,Nadia,Krishnanagar,2025-09-23,2025,9,Kharif,508.61,42.6,47.8,45.58,23,39,3,1
Onion,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-06-07,2023,6,Kharif,497.3,14.83,16.54,16.05,7,23,2,2
Potato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2020-08-01,2020,8,Kharif,414.13,13.47,14.61,13.95,1,31,3,5
Onion,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2020-12-25,2020,12,Rabi,254.73,24.96,28.83,27.02,25,52,4,4
Milk,Dairy,Litre,West Bengal,Purba Medinipur,Panskura,2020-06-06,2020,6,Kharif,214.06,39.66,45.3,42.92,6,23,2,5
Rice,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2021-11-12,2021,11,Rabi,25.2,1989.78,2178.3,2083.92,12,45,4,4
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2025-01-14,2025,1,Rabi,408.89,159.92,167.47,164.05,14,3,1,1
Onion,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2022-10-08,2022,10,Rabi,114.66,52.97,57.94,55.67,8,40,4,5
Banana,Fruit,Dozen,West Bengal,Purba Medinipur,Panskura,2023-10-15,2023,10,Rabi,67.44,64.8,73.34,68.62,15,41,4,6
Mustard Oil,Oil,Litre,West Bengal,Purba Medinipur,Panskura,2024-07-23,2024,7,Kharif,662.69,140.21,151.37,145.91,23,30,3,1
Mustard Oil,Oil,Litre,West Bengal,Nadia,Krishnanagar,2020-11-05,2020,11,Rabi,607.67,137.72,149.97,143.61,5,45,4,3
Potato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-02-22,2024,2,Rabi,766.08,32.58,36.54,34.58,22,8,1,3
Banana,Fruit,Dozen,West Bengal,Hooghly,Arambagh,2021-04-20,2021,4,Zaid,855.48,31.63,34.65,33.52,20,16,2,1
Cotton,Fiber,Quintal,West Bengal,Nadia,Krishnanagar,2023-06-18,2023,6,Kharif,811.59,6380.09,7165.8,6773.1,18,24,2,6
Banana,Fruit,Dozen,West Bengal,Nadia,Krishnanagar,2023-08-13,2023,8,Kharif,896.85,26.03,27.95,27.31,13,32,3,6
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-04-18,2023,4,Zaid,101.41,43.72,50.01,47.19,18,16,2,1
Mustard Oil,Oil,Litre,West Bengal,Nadia,Krishnanagar,2022-07-17,2022,7,Kharif,436.17,137.65,145.66,141.29,17,28,3,6
Mustard Oil,Oil,Litre,West Bengal,Nadia,Krishnanagar,2020-08-17,2020,8,Kharif,883.62,212.72,219.53,216.14,17,34,3,0
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2020-03-14,2020,3,Rabi,137.33,24.24,25.76,24.66,14,11,1,5
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2024-07-22,2024,7,Kharif,638.22,13.75,15.46,14.25,22,30,3,0
Brinjal,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2022-05-27,2022,5,Zaid,88.12,40.93,47.74,44.04,27,21,2,4
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2020-10-04,2020,10,Rabi,530.04,2247.7,2530.75,2389.4,4,40,4,6
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2020-06-12,2020,6,Kharif,44.08,127.65,136.89,132.16,12,24,2,4
Milk,Dairy,Litre,West Bengal,Hooghly,Arambagh,2025-08-10,2025,8,Kharif,310.64,35.04,37.28,35.87,10,32,3,6
Cotton,Fiber,Quintal,West Bengal,Purba Medinipur,Panskura,2022-07-19,2022,7,Kharif,196.21,5568.49,6011.77,5789.71,19,29,3,1
Wheat,Grain,Quintal,West Bengal,Hooghly,Arambagh,2024-05-24,2024,5,Zaid,504.9,1777.38,1972.28,1874.8,24,21,2,4
Rice,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2025-07-01,2025,7,Kharif,850.5,1844.98,1989.64,1917.41,1,27,3,1
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2024-09-07,2024,9,Kharif,431.44,45.65,49.78,47.59,7,36,3,5
Tomato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2024-01-27,2024,1,Rabi,879.35,14.76,16.07,15.2,27,4,1,5
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2023-12-04,2023,12,Rabi,683.25,2445.65,2573.29,2509.87,4,49,4,0
Rice,Grain,Quintal,West Bengal,Hooghly,Arambagh,2024-05-27,2024,5,Zaid,716.66,2645.31,3060.83,2853.22,27,22,2,0
Mango,Fruit,Kg,West Bengal,Hooghly,Arambagh,2024-01-17,2024,1,Rabi,623.14,44.16,48.69,46.21,17,3,1,2
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-09-08,2023,9,Kharif,591.87,33.75,36.93,35.59,8,36,3,4
Wheat,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2020-03-01,2020,3,Rabi,96.33,2634.49,2859.78,2747.57,1,9,1,6
Potato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-04-12,2023,4,Zaid,229.51,19.69,21.14,20.32,12,15,2,2
Mustard,Oilseed,Quintal,West Bengal,Purba Medinipur,Panskura,2024-09-16,2024,9,Kharif,723.04,4412.68,4780.7,4596.73,16,38,3,0
Banana,Fruit,Dozen,West Bengal,Purba Medinipur,Panskura,2025-06-01,2025,6,Kharif,630.3,94.37,100.53,97.42,1,22,2,6
Rice,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2023-06-14,2023,6,Kharif,90.68,3053.2,3192.75,3122.89,14,24,2,2
Potato,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2020-06-09,2020,6,Kharif,803.12,35.8,40.57,38.62,9,24,2,1
Cabbage,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-09-11,2023,9,Kharif,681.63,19.79,22.07,20.94,11,37,3,0
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2022-03-31,2022,3,Rabi,173.07,2488.48,2593.47,2540.76,31,13,1,3
Tomato,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-05-09,2023,5,Zaid,263.74,12.1,14.07,12.63,9,19,2,1
Banana,Fruit,Dozen,West Bengal,Hooghly,Arambagh,2024-09-07,2024,9,Kharif,258.05,41.52,45.16,43.21,7,36,3,5
Rice,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2024-05-21,2024,5,Zaid,784.11,2500.51,2554.44,2527.92,21,21,2,1
Wheat,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2022-06-01,2022,6,Kharif,589.24,1835.92,1997.64,1916.84,1,22,2,2
Banana,Fruit,Dozen,West Bengal,Purba Medinipur,Panskura,2020-10-04,2020,10,Rabi,920.65,36.89,38.82,38.31,4,40,4,6
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2025-02-27,2025,2,Rabi,751.98,21.18,23.33,22.18,27,9,1,3
Cotton,Fiber,Quintal,West Bengal,Hooghly,Arambagh,2023-07-07,2023,7,Kharif,293.73,5125.9,5551.73,5339.14,7,27,3,4
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2022-11-12,2022,11,Rabi,921.09,2160.99,2396.15,2279.0,12,45,4,5
Wheat,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2021-10-06,2021,10,Rabi,500.16,2103.31,2192.78,2147.95,6,40,4,2
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2022-08-19,2022,8,Kharif,137.58,2121.74,2357.55,2239.85,19,33,3,4
Milk,Dairy,Litre,West Bengal,Hooghly,Arambagh,2023-12-27,2023,12,Rabi,670.02,30.71,32.16,31.42,27,52,4,2
Cotton,Fiber,Quintal,West Bengal,Nadia,Krishnanagar,2021-04-10,2021,4,Zaid,885.0,5329.47,5994.71,5661.7,10,14,2,5
Onion,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-06-14,2025,6,Kharif,511.4,13.74,14.89,14.53,14,24,2,5
Mustard Oil,Oil,Litre,West Bengal,Nadia,Krishnanagar,2025-10-17,2025,10,Rabi,501.56,131.04,136.23,134.02,17,42,4,4
Cotton,Fiber,Quintal,West Bengal,Nadia,Krishnanagar,2021-04-21,2021,4,Zaid,284.77,6610.69,7256.87,6933.37,21,16,2,2
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2025-11-23,2025,11,Rabi,109.81,1839.35,1918.72,1879.43,23,47,4,6
Tomato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-12-02,2023,12,Rabi,821.72,15.8,17.48,16.96,2,48,4,5
Wheat,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2023-10-10,2023,10,Rabi,834.57,2632.02,2872.89,2752.59,10,41,4,1
Cotton,Fiber,Quintal,West Bengal,Purba Medinipur,Panskura,2023-07-25,2023,7,Kharif,487.74,7464.89,8273.25,7868.63,25,30,3,1
Potato,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2021-07-02,2021,7,Kharif,397.39,37.4,41.94,39.86,2,26,3,4
Milk,Dairy,Litre,West Bengal,Purba Medinipur,Panskura,2023-05-22,2023,5,Zaid,785.46,58.45,61.18,59.67,22,21,2,0
Maize,Grain,Quintal,West Bengal,Hooghly,Arambagh,2025-10-20,2025,10,Rabi,621.9,1883.63,1985.55,1934.5,20,43,4,0
Cabbage,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2021-12-23,2021,12,Rabi,84.52,22.08,24.61,23.08,23,51,4,3
Mustard,Oilseed,Quintal,West Bengal,Hooghly,Arambagh,2023-12-17,2023,12,Rabi,293.51,6094.09,6840.57,6467.17,17,50,4,6
Wheat,Grain,Quintal,West Bengal,Hooghly,Arambagh,2025-07-07,2025,7,Kharif,201.62,2248.01,2409.4,2328.54,7,28,3,0
Brinjal,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2020-08-28,2020,8,Kharif,55.48,14.76,16.36,15.52,28,35,3,4
Cotton,Fiber,Quintal,West Bengal,Nadia,Krishnanagar,2025-01-21,2025,1,Rabi,921.45,6534.09,7090.11,6811.69,21,4,1,1
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2020-08-18,2020,8,Kharif,210.48,2073.18,2270.67,2171.83,18,34,3,1
Maize,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2022-07-23,2022,7,Kharif,472.16,2137.25,2154.35,2145.93,23,29,3,5
Potato,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-07-29,2023,7,Kharif,486.79,13.66,15.4,14.35,29,30,3,5
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2024-12-01,2024,12,Rabi,374.06,27.32,29.28,28.59,1,48,4,6
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2023-12-22,2023,12,Rabi,147.11,6828.79,7323.27,7075.55,22,51,4,4
Cabbage,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-01-26,2025,1,Rabi,221.11,26.21,28.81,27.38,26,4,1,6
Tomato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-11-10,2023,11,Rabi,259.08,31.82,35.84,33.84,10,45,4,4
Mango,Fruit,Kg,West Bengal,Nadia,Krishnanagar,2021-08-03,2021,8,Kharif,327.15,165.98,171.37,168.87,3,31,3,1
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2025-05-23,2025,5,Zaid,156.03,86.7,89.53,88.58,23,21,2,4
Onion,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-08-24,2025,8,Kharif,142.15,54.65,61.16,57.81,24,34,3,6
Onion,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-10-10,2023,10,Rabi,268.96,15.53,18.08,17.22,10,41,4,1
Brinjal,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-12-15,2025,12,Rabi,804.66,20.91,24.29,22.88,15,51,4,0
Mustard,Oilseed,Quintal,West Bengal,Purba Medinipur,Panskura,2022-12-03,2022,12,Rabi,192.95,4470.96,4872.14,4671.37,3,48,4,5
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2020-07-02,2020,7,Kharif,916.69,16.33,18.15,17.11,2,27,3,3
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-01-25,2023,1,Rabi,506.82,32.12,36.44,34.74,25,4,1,2
Maize,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2023-08-04,2023,8,Kharif,776.08,2595.9,2741.36,2668.98,4,31,3,4
Mango,Fruit,Kg,West Bengal,Nadia,Krishnanagar,2023-01-26,2023,1,Rabi,368.76,142.35,156.05,149.31,26,4,1,3
Wheat,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2025-05-27,2025,5,Zaid,919.97,2548.53,2820.12,2684.57,27,22,2,1
Tomato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-02-13,2025,2,Rabi,794.26,10.39,11.85,11.01,13,7,1,3
Onion,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2021-04-04,2021,4,Zaid,175.92,33.93,38.57,35.97,4,13,2,6
Onion,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-09-17,2023,9,Kharif,330.39,23.26,25.56,24.19,17,37,3,6
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2025-10-14,2025,10,Rabi,827.71,136.39,146.95,142.1,14,42,4,1
Tomato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2021-01-14,2021,1,Rabi,722.06,10.29,11.73,10.72,14,2,1,3
Tomato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2020-10-16,2020,10,Rabi,884.52,10.73,12.04,11.25,16,42,4,4
Maize,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2024-10-27,2024,10,Rabi,376.6,2423.35,2633.52,2528.76,27,43,4,6
Onion,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2024-01-29,2024,1,Rabi,455.83,38.82,41.39,39.65,29,5,1,0
Maize,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2020-10-11,2020,10,Rabi,472.17,2325.91,2529.15,2427.44,11,41,4,6
Potato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2021-04-10,2021,4,Zaid,436.35,22.23,24.88,23.77,10,14,2,5
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2021-11-22,2021,11,Rabi,861.74,6214.22,6613.36,6413.66,22,47,4,0
Milk,Dairy,Litre,West Bengal,Nadia,Krishnanagar,2023-05-03,2023,5,Zaid,539.65,48.17,54.97,51.35,3,18,2,2
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2021-07-13,2021,7,Kharif,134.94,6722.25,7053.68,6888.03,13,28,3,1
Cabbage,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2025-11-15,2025,11,Rabi,585.92,12.67,14.51,13.62,15,46,4,5
Wheat,Grain,Quintal,West Bengal,Hooghly,Arambagh,2020-01-29,2020,1,Rabi,351.53,2220.53,2452.42,2336.32,29,5,1,2
Cotton,Fiber,Quintal,West Bengal,Purba Medinipur,Panskura,2025-03-24,2025,3,Rabi,829.97,4901.06,5261.25,5081.13,24,13,1,0
Potato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2020-12-10,2020,12,Rabi,255.68,25.59,29.15,27.03,10,50,4,3
Maize,Grain,Quintal,West Bengal,Hooghly,Arambagh,2024-09-27,2024,9,Kharif,381.74,1562.57,1674.74,1618.27,27,39,3,4
Rice,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2023-06-02,2023,6,Kharif,834.77,2341.73,2469.36,2405.94,2,22,2,4
Mustard,Oilseed,Quintal,West Bengal,Purba Medinipur,Panskura,2024-06-01,2024,6,Kharif,891.34,5808.47,5987.28,5897.39,1,22,2,5
Potato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2022-08-27,2022,8,Kharif,922.3,11.87,13.77,12.67,27,34,3,5
Wheat,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2023-10-08,2023,10,Rabi,236.6,1914.33,2090.74,2002.69,8,40,4,6
Maize,Grain,Quintal,West Bengal,Hooghly,Arambagh,2021-07-03,2021,7,Kharif,302.37,2492.92,2728.23,2610.77,3,26,3,5
Mango,Fruit,Kg,West Bengal,Hooghly,Arambagh,2024-06-25,2024,6,Kharif,756.55,67.26,70.21,68.67,25,26,2,1
Cabbage,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-03-27,2025,3,Rabi,383.79,34.28,35.52,34.77,27,13,1,3
Banana,Fruit,Dozen,West Bengal,Nadia,Krishnanagar,2025-09-03,2025,9,Kharif,43.29,105.34,119.4,112.2,3,36,3,2
Onion,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2023-02-15,2023,2,Rabi,693.28,50.93,55.75,53.13,15,7,1,2
Mango,Fruit,Kg,West Bengal,Nadia,Krishnanagar,2020-05-18,2020,5,Zaid,899.85,105.92,112.99,109.81,18,21,2,0
Cabbage,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-12-17,2024,12,Rabi,324.45,8.36,9.65,8.59,17,51,4,1
Maize,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2020-02-17,2020,2,Rabi,234.8,1638.67,1706.79,1672.64,17,8,1,0
Mustard,Oilseed,Quintal,West Bengal,Hooghly,Arambagh,2020-03-04,2020,3,Rabi,101.63,4190.65,4558.41,4374.58,4,10,1,2
Maize,Grain,Quintal,West Bengal,Hooghly,Arambagh,2025-12-17,2025,12,Rabi,361.5,2128.79,2271.62,2200.3,17,51,4,2
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2022-01-07,2022,1,Rabi,278.95,23.49,25.25,24.29,7,1,1,4
Cotton,Fiber,Quintal,West Bengal,Purba Medinipur,Panskura,2020-05-02,2020,5,Zaid,928.96,8093.27,8861.11,8477.29,2,18,2,5
Onion,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2025-03-21,2025,3,Rabi,945.54,35.57,39.29,37.9,21,12,1,4
Cabbage,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2020-12-16,2020,12,Rabi,850.52,12.55,14.21,13.74,16,51,4,2
Potato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2023-01-25,2023,1,Rabi,213.22,26.43,28.22,27.62,25,4,1,2
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2021-05-25,2021,5,Zaid,479.47,5736.73,6053.11,5895.19,25,21,2,1
Wheat,Grain,Quintal,West Bengal,Hooghly,Arambagh,2023-09-05,2023,9,Kharif,643.36,2681.62,3040.61,2861.27,5,36,3,1
Onion,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2025-10-30,2025,10,Rabi,268.23,29.57,33.64,31.85,30,44,4,3
Brinjal,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-03-07,2025,3,Rabi,46.12,32.36,35.21,33.33,7,10,1,4
Wheat,Grain,Quintal,West Bengal,Purba Medinipur,Panskura,2025-06-02,2025,6,Kharif,512.23,2738.93,2872.02,2805.69,2,23,2,0
Wheat,Grain,Quintal,West Bengal,Hooghly,Arambagh,2023-01-20,2023,1,Rabi,525.03,2652.35,2993.18,2822.38,20,3,1,4
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2024-11-24,2024,11,Rabi,70.13,32.71,36.88,34.46,24,47,4,6
Banana,Fruit,Dozen,West Bengal,Nadia,Krishnanagar,2020-11-12,2020,11,Rabi,487.64,51.09,55.75,53.82,12,46,4,3
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2021-09-22,2021,9,Kharif,534.11,6608.97,7244.15,6926.37,22,38,3,2
Potato,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-08-15,2023,8,Kharif,425.71,26.91,29.77,27.94,15,33,3,1
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2025-10-14,2025,10,Rabi,751.06,69.42,76.0,72.24,14,42,4,1
Wheat,Grain,Quintal,West Bengal,Nadia,Krishnanagar,2022-03-25,2022,3,Rabi,325.19,2019.31,2153.12,2086.46,25,12,1,4
Potato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2022-06-27,2022,6,Kharif,793.83,13.35,14.76,14.11,27,26,2,0
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2024-10-01,2024,10,Rabi,794.36,15.0,16.68,16.04,1,40,4,1
Mustard,Oilseed,Quintal,West Bengal,Purba Medinipur,Panskura,2025-07-05,2025,7,Kharif,428.46,6565.88,7184.49,6875.51,5,27,3,5
Brinjal,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2025-01-30,2025,1,Rabi,442.05,44.07,49.09,46.88,30,5,1,3
Mango,Fruit,Kg,West Bengal,Nadia,Krishnanagar,2023-11-18,2023,11,Rabi,60.53,62.29,71.11,66.96,18,46,4,5
Banana,Fruit,Dozen,West Bengal,Hooghly,Arambagh,2022-12-23,2022,12,Rabi,580.78,66.3,74.08,70.63,23,51,4,4
Tomato,Vegetable,Kg,West Bengal,Purba Medinipur,Panskura,2020-10-04,2020,10,Rabi,877.73,35.39,37.16,36.46,4,40,4,6
Cotton,Fiber,Quintal,West Bengal,Hooghly,Arambagh,2022-01-06,2022,1,Rabi,193.99,8305.79,8682.11,8494.23,6,1,1,3
Cabbage,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-01-25,2024,1,Rabi,220.31,25.09,26.65,25.71,25,4,1,3
Potato,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-10-28,2024,10,Rabi,27.27,27.6,30.84,29.11,28,44,4,0
Mustard,Oilseed,Quintal,West Bengal,Hooghly,Arambagh,2025-08-04,2025,8,Kharif,304.66,6548.94,6905.63,6727.21,4,32,3,0
Brinjal,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-09-20,2024,9,Kharif,473.32,37.61,41.22,39.44,20,38,3,4
Brinjal,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2022-02-09,2022,2,Rabi,29.46,30.65,33.09,31.78,9,6,1,2
Cotton,Fiber,Quintal,West Bengal,Purba Medinipur,Panskura,2022-01-24,2022,1,Rabi,572.3,7180.33,7869.68,7524.84,24,4,1,0
Potato,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-12-01,2023,12,Rabi,651.31,19.49,21.39,20.36,1,48,4,4
Cabbage,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-02-13,2023,2,Rabi,576.86,29.87,31.87,30.5,13,7,1,0
Cabbage,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2021-01-13,2021,1,Rabi,553.57,26.98,29.4,28.67,13,2,1,2
Mustard Oil,Oil,Litre,West Bengal,Purba Medinipur,Panskura,2025-02-06,2025,2,Rabi,412.32,222.28,237.32,229.74,6,6,1,3
Brinjal,Vegetable,Kg,West Bengal,Hooghly,Arambagh,2024-07-24,2024,7,Kharif,706.73,29.03,32.38,30.55,24,30,3,2
Onion,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-04-25,2023,4,Zaid,869.92,14.9,16.69,15.41,25,17,2,1
Mustard,Oilseed,Quintal,West Bengal,Nadia,Krishnanagar,2023-01-08,2023,1,Rabi,447.29,5558.82,5965.8,5762.76,8,1,1,6
Mango,Fruit,Kg,West Bengal,Purba Medinipur,Panskura,2025-12-18,2025,12,Rabi,189.7,80.49,90.8,85.64,18,51,4,3
Onion,Vegetable,Kg,West Bengal,Nadia,Krishnanagar,2023-04-04,2023,4,Zaid,479.57,12.33,13.49,13.0,4,14,2,1
Milk,Dairy,Litre,West Bengal,Hooghly,Arambagh,2022-05-16,2022,5,Zaid,223.18,62.53,68.13,65.18,16,20,2,0
